=== IMM_GEN UNIT TEST REPORT ===
PASS | Input: 0xe72 ImmSrc: 0 -> ext=0xfff2 lui=0xc800
PASS | Input: 0x50a ImmSrc: 0 -> ext=0xa lui=0x2800
PASS | Input: 0x2e6 ImmSrc: 1 -> ext=0x2e6 lui=0x9800
PASS | Input: 0xd5c ImmSrc: 0 -> ext=0x1c lui=0x7000
PASS | Input: 0x4a ImmSrc: 1 -> ext=0x4a lui=0x2800
PASS | Input: 0xa91 ImmSrc: 1 -> ext=0xfa91 lui=0x4400
PASS | Input: 0x289 ImmSrc: 1 -> ext=0x289 lui=0x2400
PASS | Input: 0xa65 ImmSrc: 1 -> ext=0xfa65 lui=0x9400
PASS | Input: 0x42f ImmSrc: 1 -> ext=0x42f lui=0xbc00
PASS | Input: 0xa9b ImmSrc: 1 -> ext=0xfa9b lui=0x6c00
PASS | Input: 0x412 ImmSrc: 1 -> ext=0x412 lui=0x4800
PASS | Input: 0x4e1 ImmSrc: 1 -> ext=0x4e1 lui=0x8400
PASS | Input: 0xd94 ImmSrc: 0 -> ext=0x14 lui=0x5000
PASS | Input: 0x78c ImmSrc: 0 -> ext=0xc lui=0x3000
PASS | Input: 0xb64 ImmSrc: 0 -> ext=0xffe4 lui=0x9000
PASS | Input: 0xad2 ImmSrc: 0 -> ext=0x12 lui=0x4800
PASS | Input: 0x80f ImmSrc: 1 -> ext=0xf80f lui=0x3c00
PASS | Input: 0xd88 ImmSrc: 1 -> ext=0xfd88 lui=0x2000
PASS | Input: 0x33b ImmSrc: 1 -> ext=0x33b lui=0xec00
PASS | Input: 0xa0e ImmSrc: 1 -> ext=0xfa0e lui=0x3800
PASS | Input: 0x7df ImmSrc: 0 -> ext=0x1f lui=0x7c00
PASS | Input: 0xf72 ImmSrc: 0 -> ext=0xfff2 lui=0xc800
PASS | Input: 0xf5e ImmSrc: 1 -> ext=0xff5e lui=0x7800
PASS | Input: 0x66d ImmSrc: 1 -> ext=0x66d lui=0xb400
PASS | Input: 0x6ca ImmSrc: 0 -> ext=0xa lui=0x2800
PASS | Input: 0xd48 ImmSrc: 1 -> ext=0xfd48 lui=0x2000
PASS | Input: 0xd35 ImmSrc: 1 -> ext=0xfd35 lui=0xd400
PASS | Input: 0xd4f ImmSrc: 0 -> ext=0xf lui=0x3c00
PASS | Input: 0xb64 ImmSrc: 0 -> ext=0xffe4 lui=0x9000
PASS | Input: 0x5da ImmSrc: 0 -> ext=0x1a lui=0x6800
PASS | Input: 0xeb9 ImmSrc: 1 -> ext=0xfeb9 lui=0xe400
PASS | Input: 0xe8d ImmSrc: 0 -> ext=0xd lui=0x3400
PASS | Input: 0x2b0 ImmSrc: 1 -> ext=0x2b0 lui=0xc000
PASS | Input: 0x7e9 ImmSrc: 0 -> ext=0xffe9 lui=0xa400
PASS | Input: 0x3c8 ImmSrc: 1 -> ext=0x3c8 lui=0x2000
PASS | Input: 0xabe ImmSrc: 1 -> ext=0xfabe lui=0xf800
PASS | Input: 0xc25 ImmSrc: 0 -> ext=0xffe5 lui=0x9400
PASS | Input: 0x49f ImmSrc: 0 -> ext=0x1f lui=0x7c00
PASS | Input: 0xbd8 ImmSrc: 1 -> ext=0xfbd8 lui=0x6000
PASS | Input: 0x2e6 ImmSrc: 0 -> ext=0xffe6 lui=0x9800
PASS | Input: 0xa0d ImmSrc: 1 -> ext=0xfa0d lui=0x3400
PASS | Input: 0xf6d ImmSrc: 0 -> ext=0xffed lui=0xb400
PASS | Input: 0x40b ImmSrc: 1 -> ext=0x40b lui=0x2c00
PASS | Input: 0x581 ImmSrc: 0 -> ext=0x1 lui=0x400
PASS | Input: 0xa4d ImmSrc: 0 -> ext=0xd lui=0x3400
PASS | Input: 0x143 ImmSrc: 0 -> ext=0x3 lui=0xc00
PASS | Input: 0x3a0 ImmSrc: 1 -> ext=0x3a0 lui=0x8000
PASS | Input: 0xeb ImmSrc: 0 -> ext=0xffeb lui=0xac00
PASS | Input: 0xd85 ImmSrc: 1 -> ext=0xfd85 lui=0x1400
PASS | Input: 0x12d ImmSrc: 0 -> ext=0xffed lui=0xb400
PASS | Input: 0x2c9 ImmSrc: 0 -> ext=0x9 lui=0x2400
PASS | Input: 0xb2e ImmSrc: 0 -> ext=0xffee lui=0xb800
PASS | Input: 0x293 ImmSrc: 0 -> ext=0x13 lui=0x4c00
PASS | Input: 0xa4d ImmSrc: 1 -> ext=0xfa4d lui=0x3400
PASS | Input: 0x7d9 ImmSrc: 1 -> ext=0x7d9 lui=0x6400
PASS | Input: 0xd2b ImmSrc: 1 -> ext=0xfd2b lui=0xac00
PASS | Input: 0xc76 ImmSrc: 1 -> ext=0xfc76 lui=0xd800
PASS | Input: 0xf36 ImmSrc: 1 -> ext=0xff36 lui=0xd800
PASS | Input: 0xedc ImmSrc: 1 -> ext=0xfedc lui=0x7000
PASS | Input: 0xb27 ImmSrc: 0 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0x894 ImmSrc: 0 -> ext=0x14 lui=0x5000
PASS | Input: 0xea9 ImmSrc: 0 -> ext=0xffe9 lui=0xa400
PASS | Input: 0x789 ImmSrc: 1 -> ext=0x789 lui=0x2400
PASS | Input: 0x4b3 ImmSrc: 1 -> ext=0x4b3 lui=0xcc00
PASS | Input: 0x758 ImmSrc: 1 -> ext=0x758 lui=0x6000
PASS | Input: 0xbad ImmSrc: 0 -> ext=0xffed lui=0xb400
PASS | Input: 0x592 ImmSrc: 0 -> ext=0x12 lui=0x4800
PASS | Input: 0x9fb ImmSrc: 1 -> ext=0xf9fb lui=0xec00
PASS | Input: 0x939 ImmSrc: 1 -> ext=0xf939 lui=0xe400
PASS | Input: 0xf0a ImmSrc: 1 -> ext=0xff0a lui=0x2800
PASS | Input: 0x35b ImmSrc: 1 -> ext=0x35b lui=0x6c00
PASS | Input: 0x86d ImmSrc: 1 -> ext=0xf86d lui=0xb400
PASS | Input: 0xe1b ImmSrc: 0 -> ext=0x1b lui=0x6c00
PASS | Input: 0x29 ImmSrc: 1 -> ext=0x29 lui=0xa400
PASS | Input: 0x709 ImmSrc: 0 -> ext=0x9 lui=0x2400
PASS | Input: 0x2c8 ImmSrc: 1 -> ext=0x2c8 lui=0x2000
PASS | Input: 0x713 ImmSrc: 1 -> ext=0x713 lui=0x4c00
PASS | Input: 0xd48 ImmSrc: 1 -> ext=0xfd48 lui=0x2000
PASS | Input: 0xdf9 ImmSrc: 1 -> ext=0xfdf9 lui=0xe400
PASS | Input: 0x882 ImmSrc: 0 -> ext=0x2 lui=0x800
PASS | Input: 0x8a ImmSrc: 0 -> ext=0xa lui=0x2800
PASS | Input: 0x319 ImmSrc: 1 -> ext=0x319 lui=0x6400
PASS | Input: 0x490 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0x898 ImmSrc: 0 -> ext=0x18 lui=0x6000
PASS | Input: 0xbe ImmSrc: 1 -> ext=0xbe lui=0xf800
PASS | Input: 0x5bf ImmSrc: 1 -> ext=0x5bf lui=0xfc00
PASS | Input: 0x70 ImmSrc: 1 -> ext=0x70 lui=0xc000
PASS | Input: 0x5b6 ImmSrc: 1 -> ext=0x5b6 lui=0xd800
PASS | Input: 0xa8 ImmSrc: 1 -> ext=0xa8 lui=0xa000
PASS | Input: 0x322 ImmSrc: 1 -> ext=0x322 lui=0x8800
PASS | Input: 0xf09 ImmSrc: 1 -> ext=0xff09 lui=0x2400
PASS | Input: 0xbc3 ImmSrc: 1 -> ext=0xfbc3 lui=0xc00
PASS | Input: 0x53d ImmSrc: 1 -> ext=0x53d lui=0xf400
PASS | Input: 0xab2 ImmSrc: 1 -> ext=0xfab2 lui=0xc800
PASS | Input: 0x8e ImmSrc: 1 -> ext=0x8e lui=0x3800
PASS | Input: 0xccd ImmSrc: 1 -> ext=0xfccd lui=0x3400
PASS | Input: 0xd13 ImmSrc: 0 -> ext=0x13 lui=0x4c00
PASS | Input: 0xc7c ImmSrc: 1 -> ext=0xfc7c lui=0xf000
PASS | Input: 0x547 ImmSrc: 1 -> ext=0x547 lui=0x1c00
PASS | Input: 0x950 ImmSrc: 1 -> ext=0xf950 lui=0x4000
PASS | Input: 0x660 ImmSrc: 0 -> ext=0xffe0 lui=0x8000
PASS | Input: 0xba8 ImmSrc: 0 -> ext=0xffe8 lui=0xa000
PASS | Input: 0xd43 ImmSrc: 0 -> ext=0x3 lui=0xc00
PASS | Input: 0xfe7 ImmSrc: 1 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0x362 ImmSrc: 1 -> ext=0x362 lui=0x8800
PASS | Input: 0x255 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0x66d ImmSrc: 1 -> ext=0x66d lui=0xb400
PASS | Input: 0x251 ImmSrc: 0 -> ext=0x11 lui=0x4400
PASS | Input: 0x31e ImmSrc: 1 -> ext=0x31e lui=0x7800
PASS | Input: 0x6d1 ImmSrc: 1 -> ext=0x6d1 lui=0x4400
PASS | Input: 0x4ff ImmSrc: 1 -> ext=0x4ff lui=0xfc00
PASS | Input: 0xfe2 ImmSrc: 1 -> ext=0xffe2 lui=0x8800
PASS | Input: 0x685 ImmSrc: 1 -> ext=0x685 lui=0x1400
PASS | Input: 0x634 ImmSrc: 0 -> ext=0xfff4 lui=0xd000
PASS | Input: 0x453 ImmSrc: 1 -> ext=0x453 lui=0x4c00
PASS | Input: 0x748 ImmSrc: 1 -> ext=0x748 lui=0x2000
PASS | Input: 0xdf8 ImmSrc: 0 -> ext=0xfff8 lui=0xe000
PASS | Input: 0x5e ImmSrc: 0 -> ext=0x1e lui=0x7800
PASS | Input: 0x816 ImmSrc: 1 -> ext=0xf816 lui=0x5800
PASS | Input: 0xbba ImmSrc: 0 -> ext=0xfffa lui=0xe800
PASS | Input: 0x527 ImmSrc: 0 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0x551 ImmSrc: 1 -> ext=0x551 lui=0x4400
PASS | Input: 0xfde ImmSrc: 1 -> ext=0xffde lui=0x7800
PASS | Input: 0x982 ImmSrc: 1 -> ext=0xf982 lui=0x800
PASS | Input: 0x359 ImmSrc: 0 -> ext=0x19 lui=0x6400
PASS | Input: 0x5e9 ImmSrc: 1 -> ext=0x5e9 lui=0xa400
PASS | Input: 0x91a ImmSrc: 1 -> ext=0xf91a lui=0x6800
PASS | Input: 0x3e7 ImmSrc: 0 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0xa ImmSrc: 1 -> ext=0xa lui=0x2800
PASS | Input: 0xffb ImmSrc: 0 -> ext=0xfffb lui=0xec00
PASS | Input: 0x567 ImmSrc: 1 -> ext=0x567 lui=0x9c00
PASS | Input: 0x67b ImmSrc: 0 -> ext=0xfffb lui=0xec00
PASS | Input: 0x3f4 ImmSrc: 0 -> ext=0xfff4 lui=0xd000
PASS | Input: 0x5cf ImmSrc: 1 -> ext=0x5cf lui=0x3c00
PASS | Input: 0x542 ImmSrc: 1 -> ext=0x542 lui=0x800
PASS | Input: 0x7c1 ImmSrc: 0 -> ext=0x1 lui=0x400
PASS | Input: 0x86c ImmSrc: 0 -> ext=0xffec lui=0xb000
PASS | Input: 0x6f8 ImmSrc: 0 -> ext=0xfff8 lui=0xe000
PASS | Input: 0x71a ImmSrc: 0 -> ext=0x1a lui=0x6800
PASS | Input: 0x13c ImmSrc: 1 -> ext=0x13c lui=0xf000
PASS | Input: 0x128 ImmSrc: 1 -> ext=0x128 lui=0xa000
PASS | Input: 0x293 ImmSrc: 1 -> ext=0x293 lui=0x4c00
PASS | Input: 0xcc5 ImmSrc: 0 -> ext=0x5 lui=0x1400
PASS | Input: 0x6da ImmSrc: 0 -> ext=0x1a lui=0x6800
PASS | Input: 0xa63 ImmSrc: 0 -> ext=0xffe3 lui=0x8c00
PASS | Input: 0x8e2 ImmSrc: 1 -> ext=0xf8e2 lui=0x8800
PASS | Input: 0x752 ImmSrc: 1 -> ext=0x752 lui=0x4800
PASS | Input: 0x7bc ImmSrc: 0 -> ext=0xfffc lui=0xf000
PASS | Input: 0x95c ImmSrc: 1 -> ext=0xf95c lui=0x7000
PASS | Input: 0xa40 ImmSrc: 0 -> ext=0x0 lui=0x0
PASS | Input: 0x13b ImmSrc: 1 -> ext=0x13b lui=0xec00
PASS | Input: 0x65 ImmSrc: 1 -> ext=0x65 lui=0x9400
PASS | Input: 0xb3e ImmSrc: 1 -> ext=0xfb3e lui=0xf800
PASS | Input: 0x788 ImmSrc: 0 -> ext=0x8 lui=0x2000
PASS | Input: 0xfb ImmSrc: 1 -> ext=0xfb lui=0xec00
PASS | Input: 0x840 ImmSrc: 1 -> ext=0xf840 lui=0x0
PASS | Input: 0xe60 ImmSrc: 1 -> ext=0xfe60 lui=0x8000
PASS | Input: 0xfc4 ImmSrc: 1 -> ext=0xffc4 lui=0x1000
PASS | Input: 0x1fe ImmSrc: 0 -> ext=0xfffe lui=0xf800
PASS | Input: 0x890 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0x5e8 ImmSrc: 1 -> ext=0x5e8 lui=0xa000
PASS | Input: 0x350 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0x7f5 ImmSrc: 1 -> ext=0x7f5 lui=0xd400
PASS | Input: 0x4b8 ImmSrc: 1 -> ext=0x4b8 lui=0xe000
PASS | Input: 0xfce ImmSrc: 1 -> ext=0xffce lui=0x3800
PASS | Input: 0x52 ImmSrc: 1 -> ext=0x52 lui=0x4800
PASS | Input: 0xe8a ImmSrc: 1 -> ext=0xfe8a lui=0x2800
PASS | Input: 0xde8 ImmSrc: 1 -> ext=0xfde8 lui=0xa000
PASS | Input: 0xd42 ImmSrc: 0 -> ext=0x2 lui=0x800
PASS | Input: 0x896 ImmSrc: 0 -> ext=0x16 lui=0x5800
PASS | Input: 0x971 ImmSrc: 1 -> ext=0xf971 lui=0xc400
PASS | Input: 0xe25 ImmSrc: 1 -> ext=0xfe25 lui=0x9400
PASS | Input: 0xd6b ImmSrc: 0 -> ext=0xffeb lui=0xac00
PASS | Input: 0xcc5 ImmSrc: 0 -> ext=0x5 lui=0x1400
PASS | Input: 0x6dc ImmSrc: 1 -> ext=0x6dc lui=0x7000
PASS | Input: 0xcb7 ImmSrc: 0 -> ext=0xfff7 lui=0xdc00
PASS | Input: 0x8b ImmSrc: 1 -> ext=0x8b lui=0x2c00
PASS | Input: 0xb08 ImmSrc: 0 -> ext=0x8 lui=0x2000
PASS | Input: 0x64f ImmSrc: 1 -> ext=0x64f lui=0x3c00
PASS | Input: 0x5f2 ImmSrc: 1 -> ext=0x5f2 lui=0xc800
PASS | Input: 0x783 ImmSrc: 1 -> ext=0x783 lui=0xc00
PASS | Input: 0x4fb ImmSrc: 1 -> ext=0x4fb lui=0xec00
PASS | Input: 0xbd2 ImmSrc: 0 -> ext=0x12 lui=0x4800
PASS | Input: 0x864 ImmSrc: 0 -> ext=0xffe4 lui=0x9000
PASS | Input: 0xfb6 ImmSrc: 1 -> ext=0xffb6 lui=0xd800
PASS | Input: 0xb0d ImmSrc: 0 -> ext=0xd lui=0x3400
PASS | Input: 0x183 ImmSrc: 0 -> ext=0x3 lui=0xc00
PASS | Input: 0x75b ImmSrc: 1 -> ext=0x75b lui=0x6c00
PASS | Input: 0xb4c ImmSrc: 0 -> ext=0xc lui=0x3000
PASS | Input: 0xb39 ImmSrc: 0 -> ext=0xfff9 lui=0xe400
PASS | Input: 0xb8c ImmSrc: 0 -> ext=0xc lui=0x3000
PASS | Input: 0xd5 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0xbd5 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0x521 ImmSrc: 1 -> ext=0x521 lui=0x8400
PASS | Input: 0x672 ImmSrc: 0 -> ext=0xfff2 lui=0xc800
PASS | Input: 0x4c6 ImmSrc: 1 -> ext=0x4c6 lui=0x1800
PASS | Input: 0xd48 ImmSrc: 0 -> ext=0x8 lui=0x2000
PASS | Input: 0xb89 ImmSrc: 1 -> ext=0xfb89 lui=0x2400
PASS | Input: 0x7cc ImmSrc: 1 -> ext=0x7cc lui=0x3000
PASS | Input: 0x5cb ImmSrc: 0 -> ext=0xb lui=0x2c00
PASS | Input: 0x16f ImmSrc: 0 -> ext=0xffef lui=0xbc00
PASS | Input: 0xb34 ImmSrc: 0 -> ext=0xfff4 lui=0xd000
PASS | Input: 0x952 ImmSrc: 1 -> ext=0xf952 lui=0x4800
PASS | Input: 0xf2a ImmSrc: 0 -> ext=0xffea lui=0xa800
PASS | Input: 0x9a0 ImmSrc: 0 -> ext=0xffe0 lui=0x8000
PASS | Input: 0x71b ImmSrc: 1 -> ext=0x71b lui=0x6c00
PASS | Input: 0xe55 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0x247 ImmSrc: 1 -> ext=0x247 lui=0x1c00
PASS | Input: 0x4e7 ImmSrc: 1 -> ext=0x4e7 lui=0x9c00
PASS | Input: 0xe0d ImmSrc: 0 -> ext=0xd lui=0x3400
PASS | Input: 0x78b ImmSrc: 0 -> ext=0xb lui=0x2c00
PASS | Input: 0x568 ImmSrc: 1 -> ext=0x568 lui=0xa000
PASS | Input: 0x286 ImmSrc: 0 -> ext=0x6 lui=0x1800
PASS | Input: 0x1a4 ImmSrc: 1 -> ext=0x1a4 lui=0x9000
PASS | Input: 0x34b ImmSrc: 1 -> ext=0x34b lui=0x2c00
PASS | Input: 0xfe6 ImmSrc: 0 -> ext=0xffe6 lui=0x9800
PASS | Input: 0x4d9 ImmSrc: 1 -> ext=0x4d9 lui=0x6400
PASS | Input: 0xca6 ImmSrc: 0 -> ext=0xffe6 lui=0x9800
PASS | Input: 0x17 ImmSrc: 1 -> ext=0x17 lui=0x5c00
PASS | Input: 0x5b1 ImmSrc: 0 -> ext=0xfff1 lui=0xc400
PASS | Input: 0x898 ImmSrc: 1 -> ext=0xf898 lui=0x6000
PASS | Input: 0x4be ImmSrc: 1 -> ext=0x4be lui=0xf800
PASS | Input: 0x395 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0x643 ImmSrc: 1 -> ext=0x643 lui=0xc00
PASS | Input: 0xe7a ImmSrc: 1 -> ext=0xfe7a lui=0xe800
PASS | Input: 0x793 ImmSrc: 1 -> ext=0x793 lui=0x4c00
PASS | Input: 0x9df ImmSrc: 0 -> ext=0x1f lui=0x7c00
PASS | Input: 0x2e3 ImmSrc: 1 -> ext=0x2e3 lui=0x8c00
PASS | Input: 0x93b ImmSrc: 1 -> ext=0xf93b lui=0xec00
PASS | Input: 0x549 ImmSrc: 0 -> ext=0x9 lui=0x2400
PASS | Input: 0xf39 ImmSrc: 0 -> ext=0xfff9 lui=0xe400
PASS | Input: 0xa56 ImmSrc: 0 -> ext=0x16 lui=0x5800
PASS | Input: 0x7fa ImmSrc: 1 -> ext=0x7fa lui=0xe800
PASS | Input: 0xe59 ImmSrc: 1 -> ext=0xfe59 lui=0x6400
PASS | Input: 0xa21 ImmSrc: 1 -> ext=0xfa21 lui=0x8400
PASS | Input: 0xde8 ImmSrc: 1 -> ext=0xfde8 lui=0xa000
PASS | Input: 0x700 ImmSrc: 1 -> ext=0x700 lui=0x0
PASS | Input: 0x2cb ImmSrc: 0 -> ext=0xb lui=0x2c00
PASS | Input: 0x7c2 ImmSrc: 0 -> ext=0x2 lui=0x800
PASS | Input: 0xbd6 ImmSrc: 0 -> ext=0x16 lui=0x5800
PASS | Input: 0x8e1 ImmSrc: 1 -> ext=0xf8e1 lui=0x8400
PASS | Input: 0xd5 ImmSrc: 1 -> ext=0xd5 lui=0x5400
PASS | Input: 0x8c9 ImmSrc: 0 -> ext=0x9 lui=0x2400
PASS | Input: 0x31a ImmSrc: 1 -> ext=0x31a lui=0x6800
PASS | Input: 0xfff ImmSrc: 0 -> ext=0xffff lui=0xfc00
PASS | Input: 0xad0 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0xc99 ImmSrc: 0 -> ext=0x19 lui=0x6400
PASS | Input: 0x696 ImmSrc: 0 -> ext=0x16 lui=0x5800
PASS | Input: 0x870 ImmSrc: 1 -> ext=0xf870 lui=0xc000
PASS | Input: 0xe98 ImmSrc: 0 -> ext=0x18 lui=0x6000
PASS | Input: 0x2d8 ImmSrc: 1 -> ext=0x2d8 lui=0x6000
PASS | Input: 0x59f ImmSrc: 1 -> ext=0x59f lui=0x7c00
PASS | Input: 0x43b ImmSrc: 1 -> ext=0x43b lui=0xec00
PASS | Input: 0xe47 ImmSrc: 0 -> ext=0x7 lui=0x1c00
PASS | Input: 0xd6a ImmSrc: 0 -> ext=0xffea lui=0xa800
PASS | Input: 0xde7 ImmSrc: 1 -> ext=0xfde7 lui=0x9c00
PASS | Input: 0x403 ImmSrc: 0 -> ext=0x3 lui=0xc00
PASS | Input: 0xa4b ImmSrc: 0 -> ext=0xb lui=0x2c00
PASS | Input: 0x8be ImmSrc: 0 -> ext=0xfffe lui=0xf800
PASS | Input: 0x2cb ImmSrc: 1 -> ext=0x2cb lui=0x2c00
PASS | Input: 0x601 ImmSrc: 1 -> ext=0x601 lui=0x400
PASS | Input: 0xe7 ImmSrc: 0 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0x884 ImmSrc: 0 -> ext=0x4 lui=0x1000
PASS | Input: 0x1f8 ImmSrc: 1 -> ext=0x1f8 lui=0xe000
PASS | Input: 0xb6e ImmSrc: 0 -> ext=0xffee lui=0xb800
PASS | Input: 0x10a ImmSrc: 1 -> ext=0x10a lui=0x2800
PASS | Input: 0xabd ImmSrc: 0 -> ext=0xfffd lui=0xf400
PASS | Input: 0xb7e ImmSrc: 0 -> ext=0xfffe lui=0xf800
PASS | Input: 0x245 ImmSrc: 1 -> ext=0x245 lui=0x1400
PASS | Input: 0xc8b ImmSrc: 0 -> ext=0xb lui=0x2c00
PASS | Input: 0x134 ImmSrc: 0 -> ext=0xfff4 lui=0xd000
PASS | Input: 0x134 ImmSrc: 1 -> ext=0x134 lui=0xd000
PASS | Input: 0xf62 ImmSrc: 1 -> ext=0xff62 lui=0x8800
PASS | Input: 0x3c6 ImmSrc: 0 -> ext=0x6 lui=0x1800
PASS | Input: 0x94a ImmSrc: 1 -> ext=0xf94a lui=0x2800
PASS | Input: 0x187 ImmSrc: 1 -> ext=0x187 lui=0x1c00
PASS | Input: 0xd08 ImmSrc: 1 -> ext=0xfd08 lui=0x2000
PASS | Input: 0x495 ImmSrc: 0 -> ext=0x15 lui=0x5400
PASS | Input: 0x42c ImmSrc: 0 -> ext=0xffec lui=0xb000
PASS | Input: 0xda4 ImmSrc: 0 -> ext=0xffe4 lui=0x9000
PASS | Input: 0xdc4 ImmSrc: 1 -> ext=0xfdc4 lui=0x1000
PASS | Input: 0x2a9 ImmSrc: 0 -> ext=0xffe9 lui=0xa400
PASS | Input: 0x368 ImmSrc: 0 -> ext=0xffe8 lui=0xa000
PASS | Input: 0x303 ImmSrc: 0 -> ext=0x3 lui=0xc00
PASS | Input: 0x1b1 ImmSrc: 0 -> ext=0xfff1 lui=0xc400
PASS | Input: 0xb4a ImmSrc: 0 -> ext=0xa lui=0x2800
PASS | Input: 0x5de ImmSrc: 1 -> ext=0x5de lui=0x7800
PASS | Input: 0x451 ImmSrc: 1 -> ext=0x451 lui=0x4400
PASS | Input: 0x817 ImmSrc: 0 -> ext=0x17 lui=0x5c00
PASS | Input: 0xc6f ImmSrc: 1 -> ext=0xfc6f lui=0xbc00
PASS | Input: 0x910 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0x1bb ImmSrc: 0 -> ext=0xfffb lui=0xec00
PASS | Input: 0x373 ImmSrc: 0 -> ext=0xfff3 lui=0xcc00
PASS | Input: 0xb38 ImmSrc: 1 -> ext=0xfb38 lui=0xe000
PASS | Input: 0xdc ImmSrc: 0 -> ext=0x1c lui=0x7000
PASS | Input: 0x89d ImmSrc: 1 -> ext=0xf89d lui=0x7400
PASS | Input: 0x1d5 ImmSrc: 1 -> ext=0x1d5 lui=0x5400
PASS | Input: 0x5cc ImmSrc: 1 -> ext=0x5cc lui=0x3000
PASS | Input: 0xb8a ImmSrc: 0 -> ext=0xa lui=0x2800
PASS | Input: 0xa87 ImmSrc: 0 -> ext=0x7 lui=0x1c00
PASS | Input: 0x1a9 ImmSrc: 1 -> ext=0x1a9 lui=0xa400
PASS | Input: 0x690 ImmSrc: 0 -> ext=0x10 lui=0x4000
PASS | Input: 0x83d ImmSrc: 1 -> ext=0xf83d lui=0xf400
PASS | Input: 0x7ac ImmSrc: 0 -> ext=0xffec lui=0xb000
PASS | Input: 0x2d3 ImmSrc: 1 -> ext=0x2d3 lui=0x4c00
PASS | Input: 0x6c7 ImmSrc: 0 -> ext=0x7 lui=0x1c00
PASS | Input: 0x9ce ImmSrc: 0 -> ext=0xe lui=0x3800
PASS | Input: 0xac ImmSrc: 1 -> ext=0xac lui=0xb000
PASS | Input: 0x839 ImmSrc: 0 -> ext=0xfff9 lui=0xe400
PASS | Input: 0x88 ImmSrc: 1 -> ext=0x88 lui=0x2000
PASS | Input: 0xdf7 ImmSrc: 0 -> ext=0xfff7 lui=0xdc00
PASS | Input: 0x3bd ImmSrc: 0 -> ext=0xfffd lui=0xf400
PASS | Input: 0x39f ImmSrc: 1 -> ext=0x39f lui=0x7c00
PASS | Input: 0x41e ImmSrc: 0 -> ext=0x1e lui=0x7800
PASS | Input: 0x4e9 ImmSrc: 0 -> ext=0xffe9 lui=0xa400
PASS | Input: 0x13a ImmSrc: 1 -> ext=0x13a lui=0xe800
PASS | Input: 0xff1 ImmSrc: 1 -> ext=0xfff1 lui=0xc400
PASS | Input: 0x4be ImmSrc: 0 -> ext=0xfffe lui=0xf800
PASS | Input: 0xd41 ImmSrc: 0 -> ext=0x1 lui=0x400
PASS | Input: 0xb8c ImmSrc: 1 -> ext=0xfb8c lui=0x3000
PASS | Input: 0xde1 ImmSrc: 1 -> ext=0xfde1 lui=0x8400
PASS | Input: 0xa5 ImmSrc: 1 -> ext=0xa5 lui=0x9400
PASS | Input: 0xa57 ImmSrc: 1 -> ext=0xfa57 lui=0x5c00
PASS | Input: 0xe73 ImmSrc: 0 -> ext=0xfff3 lui=0xcc00
PASS | Input: 0xeea ImmSrc: 1 -> ext=0xfeea lui=0xa800
PASS | Input: 0x493 ImmSrc: 0 -> ext=0x13 lui=0x4c00
PASS | Input: 0x8f5 ImmSrc: 0 -> ext=0xfff5 lui=0xd400
PASS | Input: 0xfb4 ImmSrc: 0 -> ext=0xfff4 lui=0xd000
PASS | Input: 0x4b8 ImmSrc: 1 -> ext=0x4b8 lui=0xe000
PASS | Input: 0x6a4 ImmSrc: 0 -> ext=0xffe4 lui=0x9000
PASS | Input: 0xc67 ImmSrc: 0 -> ext=0xffe7 lui=0x9c00
PASS | Input: 0x923 ImmSrc: 1 -> ext=0xf923 lui=0x8c00
PASS | Input: 0xce5 ImmSrc: 1 -> ext=0xfce5 lui=0x9400
PASS | Input: 0x28f ImmSrc: 1 -> ext=0x28f lui=0x3c00
PASS | Input: 0x3ef ImmSrc: 1 -> ext=0x3ef lui=0xbc00
PASS | Input: 0xe0d ImmSrc: 1 -> ext=0xfe0d lui=0x3400
PASS | Input: 0x71f ImmSrc: 1 -> ext=0x71f lui=0x7c00
PASS | Input: 0x93b ImmSrc: 0 -> ext=0xfffb lui=0xec00
PASS | Input: 0xa98 ImmSrc: 0 -> ext=0x18 lui=0x6000
PASS | Input: 0xe05 ImmSrc: 1 -> ext=0xfe05 lui=0x1400
PASS | Input: 0x7ad ImmSrc: 0 -> ext=0xffed lui=0xb400
PASS | Input: 0xbbf ImmSrc: 1 -> ext=0xfbbf lui=0xfc00
PASS | Input: 0x76a ImmSrc: 0 -> ext=0xffea lui=0xa800
